Iteration Per Action,Score,Chosen element number,Percentile
16,2848,16,100
16,2844,16,100
16,5932,16,100
16,2328,16,100
16,2140,16,100
16,4628,16,100
16,3104,16,100
16,2124,16,100
16,936,16,100
16,2264,16,100
16,888,16,100
16,796,16,100
16,692,16,100
16,520,16,100
16,6212,16,100
16,3032,16,100
16,1068,16,100
16,324,16,100
16,2532,16,100
16,1588,16,100
16,2892,16,100
16,1372,16,100
16,2388,16,100
16,1080,16,100
16,3068,16,100
16,1932,16,100
16,2252,16,100
16,1624,16,100
16,2212,16,100
16,4940,16,100
16,2692,16,100
16,4948,16,100
16,484,16,100
16,3496,16,100
16,4192,16,100
16,2052,16,100
16,904,16,100
16,6280,16,100
16,652,16,100
16,1200,16,100
16,2348,16,100
16,1224,16,100
16,636,16,100
16,1192,16,100
16,584,16,100
16,3256,16,100
16,2100,16,100
16,1184,16,100
16,1272,16,100
16,5092,16,100
16,2392,16,100
16,1872,16,100
16,1316,16,100
16,2616,16,100
16,5872,16,100
16,2568,16,100
16,4376,16,100
16,1208,16,100
16,4216,16,100
16,4964,16,100
16,1816,16,100
16,2556,16,100
16,2812,16,100
16,3120,16,100
16,5860,16,100
32,2824,0,0
32,6556,0,0
32,15244,0,0
32,15036,0,0
32,24188,0,0
32,14520,0,0
32,25636,0,0
32,25672,0,0
32,14960,0,0
32,14264,0,0
32,14816,0,0
32,15176,0,0
32,11276,0,0
32,21712,0,0
32,6516,0,0
32,4648,0,0
32,25492,0,0
32,25792,0,0
32,6608,0,0
32,6624,0,0
32,26032,0,0
32,6620,0,0
32,15116,0,0
32,6488,0,0
32,14876,0,0
32,6556,0,0
32,11180,0,0
32,2764,0,0
32,25156,0,0
32,14228,0,0
32,15208,0,0
32,6576,0,0
32,6504,0,0
32,6692,0,0
32,13552,0,0
32,15288,0,0
32,14244,0,0
32,11284,0,0
32,11292,0,0
32,6624,0,0
32,30456,0,0
32,15128,0,0
32,11224,0,0
32,32668,0,0
32,6792,0,0
32,33888,0,0
32,5036,0,0
32,6776,0,0
32,9708,0,0
32,6416,0,0
32,11420,0,0
32,32576,0,0
32,25668,0,0
32,6796,0,0
32,14828,0,0
32,25616,0,0
32,11284,0,0
32,2904,0,0
32,15204,0,0
32,9800,0,0
32,11472,0,0
32,11272,0,0
32,5956,0,0
32,1836,0,0
32,11328,0,0
32,6544,0,0
32,13444,0,0
32,25652,0,0
32,14804,0,0
32,11652,0,0
32,6792,0,0
32,2608,0,0
32,13552,0,0
32,24164,0,0
32,6352,0,0
32,29044,0,0
32,25516,0,0
32,2840,0,0
32,24872,0,0
32,15124,0,0
32,25656,0,0
32,6552,0,0
32,14472,0,0
32,13420,0,0
32,13872,0,0
32,11356,0,0
32,14984,0,0
32,15092,0,0
32,11312,0,0
32,11312,0,0
32,6660,0,0
32,6024,0,0
32,30080,0,0
32,15116,0,0
32,6704,0,0
32,11436,0,0
32,14392,0,0
32,4988,0,0
32,6476,0,0
32,6880,0,0
32,6892,0,0
32,21908,0,0
32,6572,0,0
32,5200,4,10
32,13784,4,10
32,4924,4,10
32,11640,4,10
32,6712,4,10
32,5092,4,10
32,3392,4,10
32,4944,4,10
32,14948,4,10
32,5112,4,10
32,11144,4,10
32,12028,4,10
32,6304,4,10
32,6668,4,10
32,6536,4,10
32,6808,4,10
32,7028,4,10
32,11432,4,10
32,2680,4,10
32,6804,4,10
32,5904,4,10
32,9736,4,10
32,2872,4,10
32,2820,4,10
32,4944,4,10
32,6640,4,10
32,5248,4,10
32,6476,4,10
32,6836,4,10
32,11156,4,10
32,2948,4,10
32,1304,4,10
32,6612,4,10
32,13500,4,10
32,3116,4,10
32,3188,4,10
32,11448,4,10
32,3204,4,10
32,2856,4,10
32,2844,4,10
32,5188,4,10
32,11068,4,10
32,6744,4,10
32,11476,4,10
32,5212,4,10
32,2908,4,10
32,13556,4,10
32,5220,4,10
32,9596,4,10
32,14452,4,10
32,5976,4,10
32,6332,4,10
32,13900,4,10
32,6984,4,10
32,11168,4,10
32,14984,4,10
32,5184,4,10
32,11476,4,10
32,6832,4,10
32,6608,4,10
32,988,4,10
32,6664,4,10
32,13840,4,10
32,6616,4,10
32,11340,4,10
32,6828,4,10
32,5228,4,10
32,2844,4,10
32,6052,4,10
32,6324,4,10
32,7400,4,10
32,5920,4,10
32,10884,4,10
32,7656,4,10
32,5892,4,10
32,6508,4,10
32,6816,4,10
32,11252,4,10
32,13212,4,10
32,6880,4,10
32,4224,4,10
32,6612,4,10
32,5040,4,10
32,3152,4,10
32,5136,4,10
32,6656,4,10
32,6392,4,10
32,4924,4,10
32,2232,4,10
32,7032,4,10
32,6628,4,10
32,5636,4,10
32,7260,4,10
32,6968,4,10
32,6760,4,10
32,3000,4,10
32,6344,4,10
32,6632,4,10
32,2960,4,10
32,3180,4,10
32,6656,4,10
32,6588,4,10
32,5928,4,10
32,5032,7,20
32,11432,7,20
32,6612,7,20
32,14340,7,20
32,2876,7,20
32,6676,7,20
32,15052,7,20
32,6628,7,20
32,11744,7,20
32,3616,7,20
32,6812,7,20
32,11336,7,20
32,11412,7,20
32,11272,7,20
32,6968,7,20
32,6844,7,20
32,11372,7,20
32,15116,7,20
32,2964,7,20
32,6396,7,20
32,6288,7,20
32,13976,7,20
32,13432,7,20
32,5324,7,20
32,6496,7,20
32,6124,7,20
32,12376,7,20
32,11444,7,20
32,11380,7,20
32,12812,7,20
32,3048,7,20
32,6600,7,20
32,6652,7,20
32,13884,7,20
32,6988,7,20
32,6624,7,20
32,3180,7,20
32,12904,7,20
32,11428,7,20
32,5200,7,20
32,6624,7,20
32,11388,7,20
32,4896,7,20
32,6624,7,20
32,6604,7,20
32,14540,7,20
32,6652,7,20
32,2808,7,20
32,3028,7,20
32,9688,7,20
32,14960,7,20
32,6596,7,20
32,5004,7,20
32,5104,7,20
32,6524,7,20
32,14824,7,20
32,6036,7,20
32,11780,7,20
32,6000,7,20
32,14820,7,20
32,15120,7,20
32,6656,7,20
32,6452,7,20
32,6640,7,20
32,10512,7,20
32,10928,7,20
32,11508,7,20
32,15048,7,20
32,6532,7,20
32,5172,7,20
32,6720,7,20
32,14880,7,20
32,6588,7,20
32,6896,7,20
32,11460,7,20
32,13292,7,20
32,6584,7,20
32,6612,7,20
32,11364,7,20
32,14872,7,20
32,6692,7,20
32,5208,7,20
32,15796,7,20
32,13644,7,20
32,11360,7,20
32,7236,7,20
32,6508,7,20
32,14564,7,20
32,6924,7,20
32,7332,7,20
32,6736,7,20
32,5056,7,20
32,14448,7,20
32,11332,7,20
32,13616,7,20
32,24228,7,20
32,6572,7,20
32,11564,7,20
32,13792,7,20
32,13496,7,20
32,7580,7,20
32,6860,7,20
32,6940,10,30
32,14436,10,30
32,6612,10,30
32,6688,10,30
32,13668,10,30
32,10740,10,30
32,11396,10,30
32,11612,10,30
32,5088,10,30
32,6408,10,30
32,5172,10,30
32,6656,10,30
32,13832,10,30
32,6188,10,30
32,5916,10,30
32,11468,10,30
32,11620,10,30
32,13728,10,30
32,11500,10,30
32,6736,10,30
32,6616,10,30
32,6796,10,30
32,15120,10,30
32,6040,10,30
32,14936,10,30
32,6440,10,30
32,11392,10,30
32,11552,10,30
32,13708,10,30
32,11420,10,30
32,15064,10,30
32,26256,10,30
32,1900,10,30
32,6580,10,30
32,11532,10,30
32,6472,10,30
32,11424,10,30
32,6784,10,30
32,11068,10,30
32,6500,10,30
32,7260,10,30
32,11588,10,30
32,6556,10,30
32,13636,10,30
32,14956,10,30
32,13816,10,30
32,6492,10,30
32,6580,10,30
32,11336,10,30
32,11604,10,30
32,6696,10,30
32,6876,10,30
32,6488,10,30
32,15776,10,30
32,5568,10,30
32,6864,10,30
32,5064,10,30
32,15380,10,30
32,11652,10,30
32,24212,10,30
32,11964,10,30
32,13828,10,30
32,6148,10,30
32,11568,10,30
32,15260,10,30
32,13560,10,30
32,15276,10,30
32,11420,10,30
32,15144,10,30
32,6500,10,30
32,7116,10,30
32,6284,10,30
32,13564,10,30
32,11832,10,30
32,6684,10,30
32,14504,10,30
32,12040,10,30
32,15012,10,30
32,13468,10,30
32,25412,10,30
32,24032,10,30
32,9844,10,30
32,14964,10,30
32,6664,10,30
32,13944,10,30
32,12068,10,30
32,14680,10,30
32,2924,10,30
32,11624,10,30
32,4696,10,30
32,14916,10,30
32,15060,10,30
32,11552,10,30
32,6848,10,30
32,10672,10,30
32,6412,10,30
32,10620,10,30
32,5128,10,30
32,11248,10,30
32,6732,10,30
32,15140,10,30
32,11332,10,30
32,13528,10,30
32,6588,13,40
32,13864,13,40
32,10928,13,40
32,11480,13,40
32,11528,13,40
32,6692,13,40
32,23832,13,40
32,6704,13,40
32,15108,13,40
32,14276,13,40
32,14920,13,40
32,2772,13,40
32,11324,13,40
32,14996,13,40
32,11464,13,40
32,7308,13,40
32,6924,13,40
32,15596,13,40
32,15128,13,40
32,3156,13,40
32,2996,13,40
32,23460,13,40
32,13320,13,40
32,7092,13,40
32,6156,13,40
32,10960,13,40
32,6088,13,40
32,15076,13,40
32,1152,13,40
32,13460,13,40
32,5164,13,40
32,13628,13,40
32,13904,13,40
32,6920,13,40
32,6688,13,40
32,11712,13,40
32,6932,13,40
32,11288,13,40
32,6584,13,40
32,11844,13,40
32,6800,13,40
32,20460,13,40
32,11276,13,40
32,6624,13,40
32,6692,13,40
32,11388,13,40
32,11452,13,40
32,13292,13,40
32,14660,13,40
32,11368,13,40
32,6660,13,40
32,13672,13,40
32,11360,13,40
32,14752,13,40
32,15248,13,40
32,13680,13,40
32,11548,13,40
32,22180,13,40
32,11736,13,40
32,11464,13,40
32,13644,13,40
32,14708,13,40
32,9756,13,40
32,14872,13,40
32,6612,13,40
32,22288,13,40
32,11468,13,40
32,11392,13,40
32,7428,13,40
32,21896,13,40
32,11544,13,40
32,14204,13,40
32,15516,13,40
32,7280,13,40
32,6792,13,40
32,11468,13,40
32,15244,13,40
32,6708,13,40
32,11580,13,40
32,15144,13,40
32,14316,13,40
32,13504,13,40
32,15108,13,40
32,15188,13,40
32,9824,13,40
32,6740,13,40
32,14852,13,40
32,6916,13,40
32,13256,13,40
32,11460,13,40
32,14516,13,40
32,6552,13,40
32,6548,13,40
32,11472,13,40
32,11416,13,40
32,15048,13,40
32,6792,13,40
32,14196,13,40
32,6836,13,40
32,14884,13,40
32,13892,13,40
32,6964,13,40
32,2916,17,50
32,11420,13,40
32,6668,17,50
32,25252,13,40
32,14996,17,50
32,14520,17,50
32,10796,17,50
32,13624,17,50
32,14924,17,50
32,5068,17,50
32,13880,17,50
32,15336,17,50
32,15636,17,50
32,14956,17,50
32,6392,17,50
32,6892,17,50
32,14844,17,50
32,15148,17,50
32,14492,17,50
32,25192,17,50
32,12388,17,50
32,14020,17,50
32,15596,17,50
32,14920,17,50
32,13640,17,50
32,6664,17,50
32,13880,17,50
32,11308,17,50
32,9900,17,50
32,14760,17,50
32,5068,17,50
32,6672,17,50
32,25108,17,50
32,13696,17,50
32,15096,17,50
32,15152,17,50
32,15020,17,50
32,7056,17,50
32,25380,17,50
32,11616,17,50
32,6544,17,50
32,5064,17,50
32,6736,17,50
32,15092,17,50
32,15064,17,50
32,14064,17,50
32,11836,17,50
32,11336,17,50
32,13528,17,50
32,13840,17,50
32,15164,17,50
32,11608,17,50
32,14732,17,50
32,5704,17,50
32,6956,17,50
32,6508,17,50
32,6816,17,50
32,13612,17,50
32,15168,17,50
32,15796,17,50
32,6028,17,50
32,6532,17,50
32,15096,17,50
32,14536,17,50
32,6680,17,50
32,6860,17,50
32,15120,17,50
32,6248,17,50
32,13600,17,50
32,15220,17,50
32,20216,17,50
32,25816,17,50
32,6632,17,50
32,13660,17,50
32,3084,17,50
32,6944,17,50
32,11420,17,50
32,5052,17,50
32,5924,17,50
32,14444,17,50
32,11512,17,50
32,14440,17,50
32,14344,17,50
32,11700,17,50
32,6920,17,50
32,15204,17,50
32,6696,17,50
32,6560,17,50
32,11484,17,50
32,15120,17,50
32,11472,17,50
32,14624,17,50
32,11620,17,50
32,13600,17,50
32,15068,17,50
32,6572,17,50
32,6728,17,50
32,6592,17,50
32,5012,17,50
32,6332,17,50
32,14508,17,50
32,25764,17,50
32,15172,17,50
32,6656,17,50
32,6568,20,60
32,11320,20,60
32,10416,20,60
32,26028,17,50
32,6836,20,60
32,13704,20,60
32,25772,20,60
32,13748,20,60
32,14464,20,60
32,6884,20,60
32,11320,20,60
32,25040,20,60
32,13468,20,60
32,15040,20,60
32,13656,20,60
32,15072,20,60
32,6340,20,60
32,14492,20,60
32,13780,20,60
32,15760,20,60
32,13428,20,60
32,13436,20,60
32,5056,20,60
32,6576,20,60
32,11428,20,60
32,10868,20,60
32,22016,20,60
32,13916,20,60
32,6700,20,60
32,11076,20,60
32,11456,20,60
32,6620,20,60
32,29272,20,60
32,6672,20,60
32,5008,20,60
32,13488,20,60
32,6660,20,60
32,9696,20,60
32,15120,20,60
32,25240,20,60
32,11620,20,60
32,11812,20,60
32,10640,20,60
32,14996,20,60
32,15496,20,60
32,23332,20,60
32,15336,20,60
32,11344,20,60
32,30540,20,60
32,14976,20,60
32,13140,20,60
32,22024,20,60
32,11164,20,60
32,6424,20,60
32,15292,20,60
32,6560,20,60
32,6608,20,60
32,15292,20,60
32,11528,20,60
32,14756,20,60
32,15164,20,60
32,12844,20,60
32,6612,20,60
32,6520,20,60
32,6672,20,60
32,12016,20,60
32,26376,20,60
32,15276,20,60
32,25316,20,60
32,13864,20,60
32,15308,20,60
32,6728,20,60
32,15052,20,60
32,25676,20,60
32,12836,20,60
32,15108,20,60
32,10608,20,60
32,22312,20,60
32,14700,20,60
32,6624,20,60
32,15004,20,60
32,6768,20,60
32,14768,20,60
32,4744,20,60
32,13612,20,60
32,11600,20,60
32,24152,20,60
32,9812,20,60
32,25712,20,60
32,10744,20,60
32,21556,20,60
32,13644,20,60
32,2804,20,60
32,11416,20,60
32,14624,20,60
32,7140,20,60
32,14840,20,60
32,14408,20,60
32,13488,20,60
32,14956,20,60
32,15792,20,60
32,13468,20,60
32,11400,20,60
32,6588,20,60
32,15072,23,70
32,13536,23,70
32,6484,23,70
32,2952,23,70
32,13664,23,70
32,14404,23,70
32,11408,23,70
32,11420,23,70
32,13680,23,70
32,4656,23,70
32,13392,23,70
32,13500,23,70
32,14780,23,70
32,6684,23,70
32,6612,23,70
32,7072,23,70
32,9860,23,70
32,11532,23,70
32,14992,23,70
32,15256,23,70
32,2480,23,70
32,13516,23,70
32,4828,23,70
32,14960,23,70
32,9916,23,70
32,11500,23,70
32,11268,23,70
32,14748,23,70
32,25728,23,70
32,12740,23,70
32,9704,23,70
32,11580,23,70
32,4896,23,70
32,6900,23,70
32,24364,23,70
32,6304,23,70
32,20256,23,70
32,23388,23,70
32,13692,23,70
32,10652,23,70
32,14780,23,70
32,6640,23,70
32,14352,23,70
32,25620,23,70
32,11172,23,70
32,25728,23,70
32,11320,23,70
32,24264,23,70
32,14460,23,70
32,13508,23,70
32,15232,23,70
32,6472,23,70
32,6664,23,70
32,15320,23,70
32,5912,23,70
32,15572,23,70
32,13400,23,70
32,13600,23,70
32,13700,23,70
32,9652,23,70
32,6532,23,70
32,4924,23,70
32,7012,23,70
32,13328,23,70
32,7272,23,70
32,13452,23,70
32,12812,23,70
32,15148,23,70
32,25648,23,70
32,5608,23,70
32,6544,23,70
32,11392,23,70
32,15212,23,70
32,5424,23,70
32,14680,23,70
32,6576,23,70
32,11476,23,70
32,15264,23,70
32,13536,23,70
32,15244,23,70
32,6548,23,70
32,14888,23,70
32,14288,23,70
32,5144,23,70
32,25620,23,70
32,14940,23,70
32,22080,23,70
32,11060,23,70
32,14608,23,70
32,6420,23,70
32,13428,23,70
32,5000,23,70
32,25012,23,70
32,15324,23,70
32,14236,23,70
32,14820,23,70
32,10708,23,70
32,11228,23,70
32,11372,23,70
32,22100,23,70
32,6244,23,70
32,1140,26,80
32,14872,23,70
32,13472,23,70
32,2820,26,80
32,12780,26,80
32,1628,26,80
32,5988,26,80
32,13856,26,80
32,15208,26,80
32,21504,26,80
32,13472,26,80
32,6240,26,80
32,14188,26,80
32,13476,26,80
32,6980,26,80
32,5072,26,80
32,11268,26,80
32,13480,26,80
32,6660,26,80
32,12992,26,80
32,2200,26,80
32,14828,26,80
32,15012,26,80
32,9600,26,80
32,6860,26,80
32,14924,26,80
32,15044,26,80
32,15164,26,80
32,13892,26,80
32,14476,26,80
32,13376,26,80
32,21868,26,80
32,11300,26,80
32,2792,26,80
32,6552,26,80
32,14352,26,80
32,20308,26,80
32,14692,26,80
32,10640,26,80
32,11084,26,80
32,4868,26,80
32,14800,26,80
32,964,26,80
32,15032,26,80
32,10648,26,80
32,9332,26,80
32,15004,26,80
32,11524,26,80
32,15052,26,80
32,14296,26,80
32,2764,26,80
32,15164,26,80
32,14456,26,80
32,11400,26,80
32,11476,26,80
32,2092,26,80
32,15416,26,80
32,1156,26,80
32,4052,26,80
32,6852,26,80
32,6780,26,80
32,4716,26,80
32,24904,26,80
32,6608,26,80
32,5448,26,80
32,11308,26,80
32,6708,26,80
32,11668,26,80
32,15056,26,80
32,13404,26,80
32,6836,26,80
32,6376,26,80
32,15204,26,80
32,2928,26,80
32,15208,26,80
32,15384,26,80
32,6440,26,80
32,6944,26,80
32,11552,26,80
32,15184,26,80
32,932,26,80
32,11324,26,80
32,11412,26,80
32,13772,26,80
32,13440,26,80
32,1172,26,80
32,11700,26,80
32,6468,26,80
32,14940,26,80
32,24152,26,80
32,7164,26,80
32,11288,26,80
32,14792,26,80
32,748,26,80
32,13420,26,80
32,12744,26,80
32,14764,26,80
32,13484,26,80
32,24240,26,80
32,2824,26,80
32,14052,26,80
32,13532,26,80
32,14588,26,80
32,13640,26,80
32,13564,26,80
32,10416,29,90
32,4816,29,90
32,14712,29,90
32,13372,29,90
32,6720,29,90
32,14104,29,90
32,1904,29,90
32,6592,29,90
32,6444,29,90
32,14656,29,90
32,21816,29,90
32,14816,29,90
32,10664,29,90
32,2504,29,90
32,13600,29,90
32,10944,29,90
32,11080,29,90
32,11348,29,90
32,13544,29,90
32,6200,29,90
32,2876,29,90
32,9044,29,90
32,6356,29,90
32,4936,29,90
32,11080,29,90
32,11364,29,90
32,5164,29,90
32,6768,29,90
32,1156,29,90
32,4652,29,90
32,25484,29,90
32,6596,29,90
32,9700,29,90
32,5032,29,90
32,6812,29,90
32,2828,29,90
32,2832,29,90
32,6212,29,90
32,6340,29,90
32,1196,29,90
32,5052,29,90
32,5944,29,90
32,13156,29,90
32,6572,29,90
32,5808,29,90
32,2852,29,90
32,4956,29,90
32,2108,29,90
32,5004,29,90
32,3992,29,90
32,3528,29,90
32,760,29,90
32,5772,29,90
32,13172,29,90
32,1164,29,90
32,5636,29,90
32,9056,29,90
32,6556,29,90
32,5880,29,90
32,5856,29,90
32,6800,29,90
32,2840,29,90
32,5680,29,90
32,6508,29,90
32,6780,29,90
32,5932,29,90
32,6280,29,90
32,9564,29,90
32,15080,29,90
32,13104,29,90
32,10100,29,90
32,9780,29,90
32,9764,29,90
32,6012,29,90
32,12480,29,90
32,12580,29,90
32,6296,29,90
32,3044,29,90
32,4292,29,90
32,12976,29,90
32,6560,29,90
32,5852,29,90
32,4848,29,90
32,5040,29,90
32,14568,29,90
32,6748,29,90
32,3052,29,90
32,11172,29,90
32,14668,29,90
32,5868,29,90
32,4700,29,90
32,13512,29,90
32,4140,29,90
32,6300,29,90
32,1240,29,90
32,6460,29,90
32,12844,29,90
32,6572,29,90
32,14428,29,90
32,12708,29,90
32,5852,29,90
32,14796,29,90
32,1944,32,100
32,4948,32,100
32,2888,32,100
32,13292,29,90
32,1264,32,100
32,1476,32,100
32,1148,32,100
32,208,32,100
32,904,32,100
32,2100,32,100
32,1236,32,100
32,5780,32,100
32,1236,32,100
32,2488,32,100
32,288,32,100
32,1084,32,100
32,6604,32,100
32,4312,32,100
32,3496,32,100
32,2728,32,100
32,1064,32,100
32,3488,32,100
32,1824,32,100
32,560,32,100
32,6668,32,100
32,1836,32,100
32,2908,32,100
32,988,32,100
32,1356,32,100
32,1616,32,100
32,1944,32,100
32,1952,32,100
32,2836,32,100
32,852,32,100
32,536,32,100
32,2096,32,100
32,2648,32,100
32,544,32,100
32,280,32,100
32,1212,32,100
32,4768,32,100
32,1768,32,100
32,744,32,100
32,2212,32,100
32,5488,32,100
32,1128,32,100
32,1268,32,100
32,584,32,100
32,1272,32,100
32,608,32,100
32,4276,32,100
32,6024,32,100
32,2156,32,100
32,1704,32,100
32,2156,32,100
32,2900,32,100
32,632,32,100
32,1460,32,100
32,720,32,100
32,2288,32,100
32,1292,32,100
32,4632,32,100
32,1284,32,100
32,5728,32,100
32,2248,32,100
32,2188,32,100
32,2208,32,100
32,2820,32,100
32,1396,32,100
32,340,32,100
32,2112,32,100
32,2020,32,100
32,520,32,100
32,5708,32,100
32,1416,32,100
32,2476,32,100
32,2432,32,100
32,4848,32,100
32,5568,32,100
32,2900,32,100
32,8784,32,100
32,988,32,100
32,1188,32,100
32,628,32,100
32,1296,32,100
32,1428,32,100
32,2120,32,100
32,1884,32,100
32,996,32,100
32,1192,32,100
32,2652,32,100
32,2580,32,100
32,1084,32,100
32,1072,32,100
32,916,32,100
32,2136,32,100
32,6012,32,100
32,2900,32,100
32,2252,32,100
32,2540,32,100
32,636,32,100
32,1160,32,100
32,2796,32,100
32,2756,32,100
64,11284,0,0
64,15336,0,0
64,22228,0,0
64,25476,0,0
64,2784,0,0
64,15308,0,0
64,14796,0,0
64,6600,0,0
64,12812,0,0
64,14996,0,0
64,25744,0,0
64,30536,0,0
64,24004,0,0
64,6648,0,0
64,15088,0,0
64,15024,0,0
64,25668,0,0
64,11288,0,0
64,23344,0,0
64,33456,0,0
64,15376,0,0
64,15076,0,0
64,15140,0,0
64,13424,0,0
64,25960,0,0
64,15128,0,0
64,14140,0,0
64,30824,0,0
64,32336,0,0
64,30580,0,0
64,14716,0,0
64,25868,0,0
64,6592,0,0
64,25692,0,0
64,15036,0,0
64,31844,0,0
64,28160,0,0
64,6620,0,0
64,15104,0,0
64,11320,0,0
64,28848,0,0
64,6452,0,0
64,24444,0,0
64,30652,0,0
64,24084,0,0
64,21204,0,0
64,14800,0,0
64,6868,0,0
64,29812,0,0
64,30684,0,0
64,24444,0,0
64,15176,0,0
64,32672,0,0
64,25900,0,0
64,11588,0,0
64,15696,0,0
64,24836,0,0
64,15100,0,0
64,14940,0,0
64,2792,0,0
64,25992,0,0
64,15112,0,0
64,11332,0,0
64,15140,0,0
64,24032,0,0
64,30444,0,0
64,34240,0,0
64,14980,0,0
64,15100,0,0
64,6564,0,0
64,14772,0,0
64,6296,0,0
64,30180,0,0
64,25612,0,0
64,6432,0,0
64,15084,0,0
64,11512,0,0
64,15292,0,0
64,25612,0,0
64,30496,0,0
64,14972,0,0
64,15156,0,0
64,15020,0,0
64,21904,0,0
64,15180,0,0
64,11372,0,0
64,6260,0,0
64,22080,0,0
64,15072,0,0
64,15220,0,0
64,22160,0,0
64,15108,0,0
64,34132,0,0
64,25472,0,0
64,48936,0,0
64,32440,0,0
64,15052,0,0
64,14960,0,0
64,32792,0,0
64,2780,0,0
64,32404,0,0
64,6828,7,10
64,6632,7,10
64,11348,0,0
64,6868,7,10
64,6676,7,10
64,6548,7,10
64,11320,7,10
64,11516,7,10
64,5088,7,10
64,6604,7,10
64,6676,7,10
64,6576,7,10
64,11548,7,10
64,11400,7,10
64,2964,7,10
64,6780,7,10
64,6576,7,10
64,6256,7,10
64,11436,7,10
64,6768,7,10
64,13340,7,10
64,6572,7,10
64,13536,7,10
64,3076,7,10
64,6360,7,10
64,6780,7,10
64,11412,7,10
64,13388,7,10
64,14896,7,10
64,13828,7,10
64,6004,7,10
64,6668,7,10
64,7772,7,10
64,6628,7,10
64,6424,7,10
64,5248,7,10
64,11516,7,10
64,2996,7,10
64,11408,7,10
64,11556,7,10
64,11772,7,10
64,3068,7,10
64,11644,7,10
64,6816,7,10
64,3504,7,10
64,15060,7,10
64,6560,7,10
64,9840,7,10
64,5092,7,10
64,6540,7,10
64,9968,7,10
64,6176,7,10
64,9848,7,10
64,6396,7,10
64,14452,7,10
64,6648,7,10
64,5120,7,10
